GeneID,adj.P.Val,pvalue,lfcSE,stat,logFC,baseMean,Gene.symbol,Description
163183,2.79E-53,3.53E-55,0.308,-15.64609,-4.81404,179.44,SYNE4,spectrin repeat containing nuclear envelope family member 4
1964,3.34E-53,4.24E-55,0.21,15.63442,3.284634,447.59,EIF1AX,eukaryotic translation initiation factor 1A X-linked
8355,5.36E-53,6.83E-55,1.206,-15.60408,-18.824702,30429.63,H3C8,H3 clustered histone 8
6502,6.96E-53,8.92E-55,0.178,15.58705,2.769584,599.84,SKP2,S-phase kinase associated protein 2
5652,7.15E-53,9.19E-55,0.338,-15.58509,-5.265509,193.19,PRSS8,serine protease 8
10020,7.39E-53,9.53E-55,0.254,15.58278,3.954747,551.63,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
780,7.51E-53,9.73E-55,0.179,-15.58147,-2.791218,1463.12,DDR1,discoidin domain receptor tyrosine kinase 1
401237,8.55E-53,1.11E-54,0.471,-15.57294,-7.328962,250.16,CASC15,cancer susceptibility 15
51421,1.29E-52,1.68E-54,0.166,-15.54645,-2.587802,641.34,AMOTL2,angiomotin like 2
29952,1.71E-52,2.24E-54,0.236,-15.52812,-3.658633,933.22,DPP7,dipeptidyl peptidase 7
83592,2.14E-52,2.82E-54,0.522,-15.5134,-8.090847,292.28,AKR1E2,aldo-keto reductase family 1 member E2
4773,2.61E-52,3.44E-54,0.297,-15.50044,-4.599279,161.19,NFATC2,nuclear factor of activated T cells 2
222584,3.10E-52,4.11E-54,0.306,-15.48905,-4.738214,836.77,FAM83B,family with sequence similarity 83 member B
103689912,3.31E-52,4.40E-54,0.257,-15.48466,-3.97654,799.23,TBX2-AS1,TBX2 antisense RNA 1
79083,5.30E-52,7.08E-54,0.679,-15.45408,-10.497749,858.37,MLPH,melanophilin
79961,1.21E-51,1.62E-53,0.324,-15.40057,-4.992927,199.17,DENND2D,DENN domain containing 2D
1728,1.36E-51,1.83E-53,0.303,-15.3928,-4.666095,1053.4,NQO1,NAD(P)H quinone dehydrogenase 1
80311,1.36E-51,1.84E-53,0.269,15.39241,4.136615,289.07,KLHL15,kelch like family member 15
64284,1.49E-51,2.02E-53,0.505,-15.3865,-7.77079,259.85,RAB17,"RAB17, member RAS oncogene family"
203547,1.53E-51,2.09E-53,0.174,15.38427,2.670667,772.3,VMA21,vacuolar ATPase assembly factor VMA21
51514,1.62E-51,2.22E-53,0.192,15.38037,2.955753,884.4,DTL,denticleless E3 ubiquitin protein ligase homolog
51308,1.74E-51,2.39E-53,0.251,15.37542,3.85203,480.07,REEP2,receptor accessory protein 2
2203,3.43E-51,4.72E-53,0.488,-15.33134,-7.474847,233.94,FBP1,fructose-bisphosphatase 1
101929709,3.46E-51,4.78E-53,0.21,-15.33058,-3.227061,562.04,RIPK2-DT,RIPK2 divergent transcript
81844,3.73E-51,5.17E-53,0.172,-15.32542,-2.638755,602.32,TRIM56,tripartite motif containing 56
7025,5.86E-51,8.17E-53,0.33,15.29571,5.042648,363.59,NR2F1,nuclear receptor subfamily 2 group F member 1
2066,6.41E-51,8.96E-53,0.188,-15.28969,-2.869762,384.23,ERBB4,erb-b2 receptor tyrosine kinase 4
5155,9.89E-51,1.39E-52,0.243,-15.26115,-3.708965,279.22,PDGFB,platelet derived growth factor subunit B
6725,1.16E-50,1.63E-52,0.324,-15.25058,-4.942958,169.7,SRMS,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
339059,1.25E-50,1.76E-52,0.264,-15.24559,-4.022879,161.75,LOC339059,uncharacterized LOC339059
489,1.49E-50,2.12E-52,0.245,-15.23355,-3.738511,576.6,ATP2A3,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
1373,2.01E-50,2.88E-52,0.424,15.21347,6.45795,305.47,CPS1,carbamoyl-phosphate synthase 1
115024,2.01E-50,2.87E-52,0.2,15.21357,3.048922,630.31,NT5C3B,"5'-nucleotidase, cytosolic IIIB"
4739,3.62E-50,5.20E-52,0.259,-15.17467,-3.935622,196.67,NEDD9,"neural precursor cell expressed, developmentally down-regulated 9"
9914,3.62E-50,5.20E-52,0.264,-15.1747,-4.011816,209.03,ATP2C2,ATPase secretory pathway Ca2+ transporting 2
25936,3.78E-50,5.45E-52,0.279,15.17162,4.238985,303.23,NSL1,NSL1 component of MIS12 kinetochore complex
5979,4.49E-50,6.51E-52,0.209,-15.15999,-3.166714,392.76,RET,ret proto-oncogene
586,4.50E-50,6.55E-52,0.39,15.15956,5.908451,394.53,BCAT1,branched chain amino acid transaminase 1
9383,4.89E-50,7.14E-52,0.281,15.15391,4.262316,4702.8,TSIX,"TSIX transcript, XIST antisense RNA"
27351,5.67E-50,8.30E-52,0.192,15.14402,2.910574,776.7,DESI1,desumoylating isopeptidase 1
10982,5.88E-50,8.64E-52,0.325,15.14134,4.928309,274.91,MAPRE2,microtubule associated protein RP/EB family member 2
163589,6.98E-50,1.03E-51,0.41,-15.12982,-6.20362,219.73,TDRD5,tudor domain containing 5
23158,8.31E-50,1.23E-51,0.156,-15.11812,-2.358201,938.5,TBC1D9,TBC1 domain family member 9
57111,8.40E-50,1.25E-51,0.526,-15.11718,-7.947426,264.57,RAB25,"RAB25, member RAS oncogene family"
10687,9.10E-50,1.36E-51,0.283,15.11166,4.271639,299.15,PNMA2,PNMA family member 2
7345,1.83E-49,2.73E-51,0.494,15.06546,7.443392,859.47,UCHL1,ubiquitin C-terminal hydrolase L1
6892,4.37E-49,6.56E-51,0.174,-15.00745,-2.616291,735.57,TAPBP,TAP binding protein
79776,5.72E-49,8.62E-51,0.475,14.98936,7.114795,355.13,ZFHX4,zinc finger homeobox 4
342184,6.40E-49,9.70E-51,0.293,-14.98152,-4.396308,242.46,FMN1,formin 1
400931,6.40E-49,9.70E-51,0.249,-14.98149,-3.729208,268.89,MIRLET7BHG,MIRLET7B host gene
374383,6.58E-49,1.00E-50,0.347,14.97947,5.20061,432.18,NCR3LG1,natural killer cell cytotoxicity receptor 3 ligand 1
57234,9.53E-49,1.45E-50,0.212,-14.95458,-3.166158,527.1,LINC00869,long intergenic non-protein coding RNA 869
8968,1.01E-48,1.55E-50,0.221,-14.95022,-3.311423,41151.98,H3C7,H3 clustered histone 7
84627,1.10E-48,1.70E-50,0.306,-14.94429,-4.570042,479.08,ZNF469,zinc finger protein 469
8408,1.48E-48,2.29E-50,0.187,-14.92441,-2.790145,747.58,ULK1,unc-51 like autophagy activating kinase 1
666,1.66E-48,2.57E-50,0.29,-14.91662,-4.33041,682.79,BOK,BCL2 family apoptosis regulator BOK
9719,2.03E-48,3.15E-50,0.306,-14.90305,-4.556633,192.21,ADAMTSL2,ADAMTS like 2
169200,2.61E-48,4.06E-50,0.328,-14.88599,-4.880274,2308.55,TMEM64,transmembrane protein 64
5836,4.02E-48,6.28E-50,0.196,14.85687,2.908485,582.98,PYGL,glycogen phosphorylase L
60598,4.42E-48,6.92E-50,0.255,-14.85034,-3.793388,270.05,KCNK15,potassium two pore domain channel subfamily K member 15
100130207,4.78E-48,7.52E-50,0.231,-14.84479,-3.432668,362.42,LOC100130207,uncharacterized LOC100130207
51029,5.27E-48,8.31E-50,0.185,14.83805,2.741494,648.04,DESI2,desumoylating isopeptidase 2
1831,6.81E-48,1.08E-49,0.227,14.82066,3.369668,774.06,TSC22D3,TSC22 domain family member 3
6322,6.99E-48,1.11E-49,0.308,14.81865,4.565975,220.69,SCML1,Scm polycomb group protein like 1
9980,7.27E-48,1.16E-49,0.164,-14.81583,-2.434201,607.13,DOP1B,DOP1 leucine zipper like protein B
2166,7.62E-48,1.22E-49,0.32,-14.81241,-4.736206,221.81,FAAH,fatty acid amide hydrolase
4851,7.70E-48,1.23E-49,0.216,-14.81152,-3.200194,1250.88,NOTCH1,notch receptor 1
441027,1.11E-47,1.79E-49,0.255,-14.78661,-3.774317,539.6,TMEM150C,transmembrane protein 150C
3480,1.11E-47,1.79E-49,0.155,-14.78655,-2.285461,1901.56,IGF1R,insulin like growth factor 1 receptor
2530,1.12E-47,1.82E-49,0.17,-14.78555,-2.513887,1235.73,FUT8,fucosyltransferase 8
54502,1.42E-47,2.31E-49,0.21,-14.76944,-3.096085,362.35,RBM47,RNA binding motif protein 47
102723996,2.01E-47,3.27E-49,0.23,-14.74591,-3.392001,196.72,LOC102723996,ICOS ligand
139818,2.77E-47,4.53E-49,0.276,14.72384,4.059343,302.17,DOCK11,dedicator of cytokinesis 11
92359,6.11E-47,1.00E-48,0.347,-14.6701,-5.09477,162.55,CRB3,crumbs cell polarity complex component 3
22894,7.51E-47,1.24E-48,0.164,14.6559,2.402254,934.43,DIS3,"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease"
92714,7.52E-47,1.24E-48,0.162,-14.65566,-2.371418,1204.29,ARRDC1,arrestin domain containing 1
7179,8.29E-47,1.37E-48,0.588,-14.64883,-8.610496,324.86,TPTE,transmembrane phosphatase with tensin homology
4072,1.37E-46,2.27E-48,0.397,-14.61464,-5.800656,238.45,EPCAM,epithelial cell adhesion molecule
79710,1.42E-46,2.36E-48,0.192,14.61181,2.800112,419.92,MORC4,MORC family CW-type zinc finger 4
1525,1.48E-46,2.48E-48,0.27,14.60856,3.941949,420.8,CXADR,CXADR Ig-like cell adhesion molecule
79962,1.55E-46,2.59E-48,0.159,-14.60548,-2.316633,666.97,DNAJC22,DnaJ heat shock protein family (Hsp40) member C22
10815,1.86E-46,3.12E-48,0.287,-14.59288,-4.195157,178.69,CPLX1,complexin 1
107984438,1.87E-46,3.15E-48,0.202,-14.59209,-2.946733,341.72,LOC107984438,
105370113,1.98E-46,3.35E-48,0.519,-14.58793,-7.567388,227.55,LOC105370113,uncharacterized LOC105370113
10643,2.62E-46,4.45E-48,0.406,14.56865,5.916527,272.39,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3
727957,3.23E-46,5.50E-48,0.171,-14.55415,-2.494362,1151.51,MROH1,maestro heat like repeat family member 1
4507,4.07E-46,6.93E-48,0.269,14.53825,3.916194,376.09,MTAP,methylthioadenosine phosphorylase
3911,4.12E-46,7.04E-48,0.188,-14.53721,-2.734122,2303.56,LAMA5,laminin subunit alpha 5
55343,4.12E-46,7.07E-48,0.202,-14.5369,-2.929384,630.05,SLC35C1,solute carrier family 35 member C1
388558,4.41E-46,7.59E-48,0.355,-14.53207,-5.153908,190.17,ZNF808,zinc finger protein 808
153830,4.74E-46,8.18E-48,0.274,14.52696,3.977317,240.54,RNF145,ring finger protein 145
4094,4.79E-46,8.29E-48,0.247,14.52605,3.586093,717.28,MAF,MAF bZIP transcription factor
79784,5.35E-46,9.29E-48,0.187,-14.51825,-2.715411,962.62,MYH14,myosin heavy chain 14
153562,5.49E-46,9.56E-48,0.251,-14.51622,-3.641286,437.98,MARVELD2,MARVEL domain containing 2
27198,5.57E-46,9.73E-48,0.301,-14.51506,-4.371525,146.54,HCAR1,hydroxycarboxylic acid receptor 1
10439,9.43E-46,1.65E-47,0.339,-14.47873,-4.908978,147.76,OLFM1,olfactomedin 1
79697,1.06E-45,1.86E-47,0.477,-14.47063,-6.903514,228.04,RIOX1,ribosomal oxygenase 1
3239,1.22E-45,2.16E-47,0.367,14.4604,5.308687,357.06,HOXD13,homeobox D13
84061,1.35E-45,2.39E-47,0.185,14.45338,2.675388,1141.26,MAGT1,magnesium transporter 1
389206,1.60E-45,2.83E-47,0.336,14.44169,4.858854,206.46,BEND4,BEN domain containing 4
100128927,1.62E-45,2.88E-47,0.183,-14.4404,-2.640346,783.03,ZBTB42,zinc finger and BTB domain containing 42
3843,1.73E-45,3.08E-47,0.164,14.43573,2.374117,1220.7,IPO5,importin 5
80129,2.19E-45,3.92E-47,0.383,-14.41924,-5.519359,263.42,CCDC170,coiled-coil domain containing 170
389524,2.71E-45,4.85E-47,0.215,-14.40444,-3.10195,265.21,GTF2IRD2B,GTF2I repeat domain containing 2B
63897,2.87E-45,5.15E-47,0.162,-14.40033,-2.338915,1193.02,HEATR6,HEAT repeat containing 6
51466,3.08E-45,5.56E-47,0.219,-14.39507,-3.158057,1262.7,EVL,Enah/Vasp-like
4747,4.67E-45,8.45E-47,0.523,14.36607,7.514149,380.3,NEFL,neurofilament light chain
222553,4.75E-45,8.62E-47,0.428,14.36469,6.145904,250.57,SLC35F1,solute carrier family 35 member F1
55040,5.49E-45,9.99E-47,0.263,-14.35449,-3.776344,192.01,EPN3,epsin 3
124411,5.83E-45,1.06E-46,0.199,-14.35014,-2.856342,450.94,KRBOX5,KRAB box domain containing 5
287,7.65E-45,1.40E-46,0.363,14.33109,5.203725,217.39,ANK2,ankyrin 2
112268270,8.10E-45,1.49E-46,0.347,-14.32694,-4.968668,1145.17,LOC112268270,translation initiation factor IF-2-like
7358,9.09E-45,1.67E-46,0.217,-14.31875,-3.103561,357.09,UGDH,UDP-glucose 6-dehydrogenase
4741,1.44E-44,2.66E-46,0.485,14.28646,6.932428,344.59,NEFM,neurofilament medium chain
151354,1.53E-44,2.82E-46,0.313,-14.28227,-4.473162,154.34,LRATD1,LRAT domain containing 1
22901,1.66E-44,3.07E-46,0.171,-14.27639,-2.444196,544.34,ARSG,arylsulfatase G
6549,1.77E-44,3.30E-46,0.249,-14.27147,-3.549631,237.89,SLC9A2,solute carrier family 9 member A2
9459,1.94E-44,3.62E-46,0.35,14.26488,4.986361,265.07,ARHGEF6,Rac/Cdc42 guanine nucleotide exchange factor 6
4085,2.37E-44,4.44E-46,0.216,14.25069,3.072114,351.89,MAD2L1,mitotic arrest deficient 2 like 1
116039,3.25E-44,6.10E-46,0.24,-14.22852,-3.41776,221.41,OSR2,odd-skipped related transciption factor 2
9900,3.46E-44,6.51E-46,0.288,14.22392,4.093858,235.68,SV2A,synaptic vesicle glycoprotein 2A
399665,3.96E-44,7.47E-46,0.273,-14.21432,-3.886432,548.23,EEIG1,estrogen-induced osteoclastogenesis regulator 1
154214,4.28E-44,8.08E-46,0.429,14.20876,6.090478,239.77,RNF217,ring finger protein 217
150771,4.67E-44,8.85E-46,0.43,14.20241,6.10949,242.71,ITPRIPL1,ITPRIP like 1
153571,4.81E-44,9.13E-46,0.543,-14.20024,-7.7068,224.12,IRX2-DT,IRX2 divergent transcript
50999,4.86E-44,9.26E-46,0.21,14.19928,2.979021,394.3,TMED5,transmembrane p24 trafficking protein 5
3382,5.69E-44,1.09E-45,0.185,-14.18802,-2.624362,362.62,ICA1,islet cell autoantigen 1
8444,7.25E-44,1.39E-45,0.281,14.17086,3.983333,279.94,DYRK3,dual specificity tyrosine phosphorylation regulated kinase 3
8091,7.92E-44,1.52E-45,0.453,14.16445,6.42244,280.01,HMGA2,high mobility group AT-hook 2
1509,9.48E-44,1.82E-45,0.175,-14.15163,-2.476446,1719.02,CTSD,cathepsin D
79026,1.10E-43,2.12E-45,0.183,-14.14107,-2.585568,6142.13,AHNAK,AHNAK nucleoprotein
8344,1.23E-43,2.38E-45,0.284,-14.13307,-4.015097,5385.79,H2BC6,H2B clustered histone 6
101927770,1.50E-43,2.91E-45,0.438,-14.11882,-6.177656,472.15,LOC101927770,uncharacterized LOC101927770
64175,1.75E-43,3.41E-45,0.204,14.1076,2.872544,400.38,P3H1,prolyl 3-hydroxylase 1
9861,2.17E-43,4.23E-45,0.205,-14.09239,-2.888905,1696.17,PSMD6,"proteasome 26S subunit, non-ATPase 6"
3955,2.37E-43,4.63E-45,0.322,-14.08594,-4.536122,587.26,LFNG,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
18,2.67E-43,5.25E-45,0.228,-14.07718,-3.20533,433.93,ABAT,4-aminobutyrate aminotransferase
10425,2.77E-43,5.45E-45,0.163,14.07453,2.295502,1544.87,ARIH2,ariadne RBR E3 ubiquitin protein ligase 2
4923,2.87E-43,5.65E-45,0.37,-14.07189,-5.208761,153.38,NTSR1,neurotensin receptor 1
64170,3.01E-43,5.95E-45,0.302,-14.06829,-4.24558,233.62,CARD9,caspase recruitment domain family member 9
79144,3.13E-43,6.19E-45,0.257,-14.06544,-3.61901,1874.86,PPDPF,pancreatic progenitor cell differentiation and proliferation factor
8314,3.89E-43,7.74E-45,0.159,14.04967,2.235485,1478.59,BAP1,BRCA1 associated protein 1
2618,6.27E-43,1.25E-44,0.142,14.01574,1.995318,1415.85,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
25945,8.32E-43,1.66E-44,0.323,13.99544,4.522177,403.38,NECTIN3,nectin cell adhesion molecule 3
5916,1.16E-42,2.32E-44,0.17,-13.9716,-2.381081,1114.96,RARG,retinoic acid receptor gamma
55286,1.26E-42,2.54E-44,0.307,-13.96527,-4.281807,138.21,C4orf19,chromosome 4 open reading frame 19
23263,1.57E-42,3.17E-44,0.179,-13.94951,-2.503326,457.78,MCF2L,MCF.2 cell line derived transforming sequence like
2296,1.92E-42,3.87E-44,0.18,13.9353,2.511067,1521.76,FOXC1,forkhead box C1
11046,1.98E-42,4.01E-44,0.289,-13.93263,-4.026083,185.94,SLC35D2,solute carrier family 35 member D2
2523,2.05E-42,4.15E-44,0.303,-13.93015,-4.220559,181.67,FUT1,fucosyltransferase 1 (H blood group)
91523,2.14E-42,4.35E-44,0.366,-13.9268,-5.090371,116.65,PCED1B,PC-esterase domain containing 1B
23566,2.96E-42,6.03E-44,0.354,13.90347,4.916627,212.43,LPAR3,lysophosphatidic acid receptor 3
147686,4.02E-42,8.20E-44,0.497,-13.88148,-6.900792,186.51,ZNF418,zinc finger protein 418
4586,4.73E-42,9.68E-44,0.257,-13.8696,-3.567011,198.08,MUC5AC,"mucin 5AC, oligomeric mucus/gel-forming"
51330,4.89E-42,1.00E-43,0.261,-13.86693,-3.621667,1116.19,TNFRSF12A,TNF receptor superfamily member 12A
283987,5.66E-42,1.16E-43,0.169,-13.85636,-2.344048,516.95,HID1,HID1 domain containing
126731,5.74E-42,1.18E-43,0.19,13.85512,2.626607,401.27,CCSAP,"centriole, cilia and spindle associated protein"
317772,1.00E-41,2.07E-43,0.183,-13.81489,-2.521585,31612.36,H2AC21,H2A clustered histone 21
1846,1.27E-41,2.64E-43,0.23,-13.79752,-3.173311,335.73,DUSP4,dual specificity phosphatase 4
359845,1.34E-41,2.78E-43,0.341,13.7936,4.698806,338.64,RFLNB,refilin B
6091,1.36E-41,2.82E-43,0.207,13.79258,2.858851,615.08,ROBO1,roundabout guidance receptor 1
2534,1.82E-41,3.81E-43,0.343,13.77107,4.724359,177.18,FYN,"FYN proto-oncogene, Src family tyrosine kinase"
64063,2.00E-41,4.20E-43,0.491,-13.764,-6.754736,167.67,PRSS22,serine protease 22
8912,2.07E-41,4.35E-43,0.164,-13.76144,-2.255668,1877.61,CACNA1H,calcium voltage-gated channel subunit alpha1 H
4478,2.22E-41,4.67E-43,0.554,13.75633,7.625711,365.94,MSN,moesin
140876,2.40E-41,5.07E-43,0.335,-13.75029,-4.611717,257.07,RIPOR3,RIPOR family member 3
1363,2.71E-41,5.73E-43,0.38,13.74152,5.220664,219.75,CPE,carboxypeptidase E
3400,2.73E-41,5.80E-43,0.244,13.74062,3.352483,414.88,ID4,inhibitor of DNA binding 4
20,2.83E-41,6.01E-43,0.198,-13.73801,-2.722144,1558.96,ABCA2,ATP binding cassette subfamily A member 2
105376980,5.97E-41,1.27E-42,0.536,-13.68363,-7.334143,173.4,LOC105376980,
9644,6.50E-41,1.39E-42,0.234,13.67729,3.205119,427.43,SH3PXD2A,SH3 and PX domains 2A
160897,7.22E-41,1.54E-42,0.224,13.66951,3.068714,437.25,GPR180,G protein-coupled receptor 180
375790,9.29E-41,1.99E-42,0.161,-13.65096,-2.192746,3342.19,AGRN,agrin
57402,1.22E-40,2.63E-42,0.596,-13.63078,-8.124498,231.75,S100A14,S100 calcium binding protein A14
5125,1.76E-40,3.79E-42,0.344,13.60411,4.680019,198,PCSK5,proprotein convertase subtilisin/kexin type 5
5914,1.84E-40,3.98E-42,0.203,-13.60045,-2.76291,243.34,RARA,retinoic acid receptor alpha
131405,3.98E-40,8.63E-42,0.235,13.54373,3.17944,302.93,TRIM71,tripartite motif containing 71
8537,5.12E-40,1.11E-41,0.442,-13.52517,-5.978836,137.4,BCAS1,brain enriched myelin associated protein 1
55740,5.15E-40,1.12E-41,0.212,13.52456,2.867204,2101.43,ENAH,ENAH actin regulator
1137,5.83E-40,1.27E-41,0.362,-13.51528,-4.890675,194.99,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit
80149,5.84E-40,1.28E-41,0.218,-13.51495,-2.951298,264.58,ZC3H12A,zinc finger CCCH-type containing 12A
201294,6.11E-40,1.34E-41,0.274,-13.51143,-3.702242,190.34,UNC13D,unc-13 homolog D
112268238,6.53E-40,1.43E-41,0.206,-13.50638,-2.787121,348.39,LOC112268238,replaced by ID 554313
84909,8.08E-40,1.78E-41,0.172,-13.49052,-2.322432,1162.49,AOPEP,aminopeptidase O (putative)
5631,8.77E-40,1.93E-41,0.274,13.48431,3.689738,690.19,PRPS1,phosphoribosyl pyrophosphate synthetase 1
79778,1.00E-39,2.22E-41,0.292,-13.47422,-3.928033,640.63,MICALL2,MICAL like 2
83700,1.02E-39,2.25E-41,0.428,13.47301,5.762357,234.91,JAM3,junctional adhesion molecule 3
4000,1.10E-39,2.44E-41,0.139,-13.46726,-1.877259,1718.36,LMNA,lamin A/C
23119,1.19E-39,2.65E-41,0.163,13.4611,2.19814,847.6,HIC2,HIC ZBTB transcriptional repressor 2
27300,1.21E-39,2.71E-41,0.31,-13.45936,-4.166679,252.6,ZNF544,zinc finger protein 544
5796,1.26E-39,2.81E-41,0.155,-13.45673,-2.083633,926.52,PTPRK,protein tyrosine phosphatase receptor type K
26278,1.27E-39,2.84E-41,0.267,13.456,3.594206,813.99,SACS,sacsin molecular chaperone
204,1.49E-39,3.36E-41,0.145,13.44346,1.944313,1339.77,AK2,adenylate kinase 2
64219,1.49E-39,3.36E-41,0.222,13.44343,2.981093,417.58,PJA1,praja ring finger ubiquitin ligase 1
440435,1.53E-39,3.46E-41,0.414,-13.44129,-5.564709,177.95,GPR179,G protein-coupled receptor 179
57212,1.54E-39,3.48E-41,0.257,13.44092,3.451869,243.44,TP73-AS1,TP73 antisense RNA 1
1029,1.62E-39,3.68E-41,0.345,13.43685,4.635239,404.87,CDKN2A,cyclin dependent kinase inhibitor 2A
139231,1.89E-39,4.29E-41,0.175,13.42538,2.345118,1186.7,FAM199X,"family with sequence similarity 199, X-linked"
799,2.08E-39,4.73E-41,0.468,-13.41819,-6.28053,121.7,CALCR,calcitonin receptor
7425,2.38E-39,5.43E-41,0.335,-13.40804,-4.486104,139.26,VGF,VGF nerve growth factor inducible
148252,2.45E-39,5.62E-41,0.252,13.40546,3.376227,252.56,DIRAS1,DIRAS family GTPase 1
158046,2.54E-39,5.83E-41,0.345,-13.40269,-4.625922,107.01,NXNL2,nucleoredoxin like 2
23228,2.63E-39,6.06E-41,0.458,13.39988,6.133879,310.18,PLCL2,phospholipase C like 2
85441,2.99E-39,6.88E-41,0.195,-13.39042,-2.609402,2227.18,HELZ2,helicase with zinc finger 2
6314,3.06E-39,7.06E-41,0.272,-13.38852,-3.642625,3980.43,ATXN7,ataxin 7
377841,3.43E-39,7.94E-41,0.306,-13.37974,-4.092805,227.31,ENTPD8,ectonucleoside triphosphate diphosphohydrolase 8
80004,4.03E-39,9.34E-41,0.168,-13.36767,-2.239275,795.49,ESRP2,epithelial splicing regulatory protein 2
3675,4.36E-39,1.01E-40,0.175,-13.36161,-2.336869,657.3,ITGA3,integrin subunit alpha 3
645811,5.66E-39,1.32E-40,0.362,-13.34197,-4.833245,195.16,CCDC154,coiled-coil domain containing 154
26775,5.69E-39,1.33E-40,0.26,-13.3414,-3.46995,189.89,SNORA72,"small nucleolar RNA, H/ACA box 72"
10280,6.02E-39,1.41E-40,0.279,13.33711,3.724151,593.03,SIGMAR1,sigma non-opioid intracellular receptor 1
107987293,6.14E-39,1.44E-40,0.271,-13.33541,-3.612616,505.94,LOC107987293,
81887,1.14E-38,2.68E-40,0.2,13.28897,2.652244,393.28,LAS1L,LAS1 like ribosome biogenesis factor
55243,1.46E-38,3.43E-40,0.333,13.27054,4.417112,166.38,KIRREL1,kirre like nephrin family adhesion molecule 1
375775,1.59E-38,3.75E-40,0.264,-13.26395,-3.497744,261.14,PNPLA7,patatin like phospholipase domain containing 7
79815,1.63E-38,3.86E-40,0.237,-13.26167,-3.144836,195.87,NIPAL2,NIPA like domain containing 2
51087,1.70E-38,4.03E-40,0.253,-13.25855,-3.351409,204.13,YBX2,Y-box binding protein 2
7474,1.75E-38,4.16E-40,0.331,13.25605,4.386653,190.32,WNT5A,Wnt family member 5A
55930,1.82E-38,4.33E-40,0.217,-13.25314,-2.875879,865.15,MYO5C,myosin VC
105378948,2.21E-38,5.29E-40,0.244,-13.23812,-3.227385,188.7,LOC105378948,uncharacterized LOC105378948
120114,2.37E-38,5.66E-40,0.525,13.23297,6.948722,465.23,FAT3,FAT atypical cadherin 3
100128770,3.03E-38,7.25E-40,0.484,-13.21431,-6.401904,191.33,LOC100128770,uncharacterized LOC100128770
133418,3.27E-38,7.85E-40,0.253,-13.20842,-3.347042,4202.47,EMB,embigin
284207,3.37E-38,8.12E-40,0.228,-13.20582,-3.008411,895.07,METRNL,"meteorin like, glial cell differentiation regulator"
151449,3.64E-38,8.78E-40,0.232,13.19994,3.056794,284.19,GDF7,growth differentiation factor 7
103689846,4.37E-38,1.06E-39,0.3,-13.18593,-3.94938,232.51,ADAMTS19-AS1,ADAMTS19 antisense RNA 1
430,4.46E-38,1.08E-39,0.576,-13.18433,-7.589873,206.87,ASCL2,achaete-scute family bHLH transcription factor 2
